Id,MSSubClass,MSZoning,LotShape,LandContour,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolArea,SaleType,SaleCondition,GarageAge,HouseAge,RemodelAge,TotalBathrooms,TotalRooms,TotalSF,GarageAreaCars,OverallQualCond,BsmtQualCond,TotalFloorsSF,HasPool,HasGarage,HasBasement,HasFireplace,HasWoodDeck,HasOpenPorch,HasEnclosedPorch,HasScreenPorch,QualToAgeRatio
2062,20,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,52,50,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1104.0,GasA,Gd,Y,SBrkr,1104,1104,1.0,1,0,3,1,TA,5,Typ,0,Gd,Attchd,52,RFn,1.0,384.0,TA,TA,Y,0,WD,Normal,52,1956,1958,2.0,1109.0,2208.0,384.0,25,TA_TA,1104,0,1,1,0,0,0,0,0,0.0025549310168625446
2063,20,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,56,56,Gable,CompShg,MetalSd,MetalSd,Stone,52.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,720.0,GasA,Ex,Y,FuseA,882,882,1.0,1,0,2,1,Gd,4,Typ,0,Gd,Attchd,56,Unf,1.0,240.0,TA,TA,Y,0,WD,Normal,56,1952,1952,2.0,724.0,1602.0,240.0,30,TA_TA,882,0,1,1,0,0,0,0,0,0.002560163850486431
2064,20,RL,IR1,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,5,6,55,55,Gable,CompShg,MetalSd,MetalSd,BrkFace,84.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,1152.0,GasA,TA,Y,SBrkr,1152,1152,0.0,1,1,3,1,TA,6,Typ,0,Gd,Detchd,37,Unf,2.0,636.0,TA,TA,Y,0,WD,Normal,37,1953,1953,1.5,1158.0,2304.0,1272.0,30,TA_TA,1152,0,1,1,0,0,0,0,0,0.00255885363357216
2065,20,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,55,55,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,LwQ,984.0,GasW,TA,N,SBrkr,950,950,0.0,1,0,2,1,TA,5,Typ,0,Gd,Detchd,55,Unf,2.0,400.0,TA,TA,Y,0,WD,Normal,55,1953,1953,1.0,989.0,1934.0,800.0,25,TA_TA,950,0,1,1,0,0,1,0,0,0.00255885363357216
2066,20,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,5,51,51,Gable,CompShg,Plywood,Plywood,BrkFace,360.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,998.0,GasA,TA,Y,SBrkr,1790,1790,0.0,2,0,3,1,TA,6,Typ,2,Gd,Attchd,51,Fin,2.0,540.0,TA,TA,Y,0,WD,Normal,51,1957,1957,2.0,1004.0,2788.0,1080.0,30,TA_TA,1790,0,1,1,1,0,1,0,0,0.0030643513789581204
2067,20,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,3,51,26,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,GLQ,Unf,0.0,GasA,Gd,Y,SBrkr,1764,1764,0.0,2,1,4,1,TA,7,Maj2,1,TA,Attchd,51,Fin,1.0,301.0,TA,TA,Y,0,WD,Normal,51,1957,1982,2.5,7.0,1764.0,301.0,15,TA_TA,1764,0,1,0,1,0,1,0,0,0.002553626149131767
2068,90,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,Duplex,1Story,5,5,51,51,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1824.0,GasA,Fa,Y,FuseA,1824,1824,0.0,2,0,5,2,TA,9,Typ,0,Gd,Detchd,50,Unf,2.0,484.0,TA,TA,Y,0,WD,Normal,50,1957,1957,2.0,1833.0,3648.0,968.0,25,TA_TA,1824,0,1,1,0,0,0,0,0,0.002553626149131767
2069,20,RL,Reg,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,4,6,60,58,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Slab,TA,TA,No,GLQ,Unf,0.0,GasA,TA,N,SBrkr,869,869,0.0,1,0,1,1,TA,3,Typ,0,Gd,Detchd,60,Unf,1.0,390.0,Fa,TA,N,0,WD,Normal,60,1948,1950,1.0,3.0,869.0,390.0,24,TA_TA,869,0,1,0,0,0,0,1,0,0.002052334530528476
2070,50,RL,Reg,Lvl,Corner,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,83,58,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,Unf,747.0,GasA,TA,Y,SBrkr,747,1159,0.0,1,0,3,1,TA,5,Typ,0,Gd,Detchd,76,Unf,1.0,288.0,Fa,TA,N,0,WD,Normal,76,1925,1950,1.0,752.0,1906.0,288.0,40,TA_TA,1159,0,1,1,0,1,0,1,0,0.002596053997923157
2071,30,RL,Reg,Lvl,Corner,OldTown,Norm,Norm,1Fam,1Story,4,7,68,3,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,TA,TA,No,Unf,Unf,672.0,GasA,Gd,Y,SBrkr,672,672,0.0,1,0,2,1,TA,4,Typ,0,Gd,Detchd,11,Unf,1.0,308.0,TA,TA,N,0,WD,Normal,11,1940,2005,1.0,676.0,1344.0,308.0,28,TA_TA,672,0,1,1,0,1,1,0,0,0.0020607934054611026
2072,50,RL,Reg,Lvl,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,86,58,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,892.0,GasA,Ex,Y,SBrkr,1254,1436,0.0,1,0,3,1,TA,7,Typ,1,Gd,Detchd,40,Unf,4.0,1488.0,Fa,TA,N,0,WD,Normal,40,1922,1950,1.5,899.0,2328.0,5952.0,25,TA_TA,1436,0,1,1,1,0,0,1,0,0.0026001040041601664
2073,20,RL,IR1,Lvl,Corner,NAmes,Feedr,Norm,1Fam,1Story,5,6,40,40,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,912.0,GasA,TA,Y,SBrkr,1044,1044,0.0,1,1,3,1,TA,5,Typ,1,Fa,Attchd,18,Fin,2.0,372.0,TA,TA,Y,0,WD,Normal,18,1968,1968,2.0,917.0,1956.0,744.0,30,TA_TA,1044,0,1,1,1,1,1,0,0,0.0025393600812595226
2074,20,RL,IR1,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,7,7,50,7,Gable,Tar&Grv,HdBoard,HdBoard,BrkFace,125.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1312.0,GasA,Ex,Y,SBrkr,1312,1312,0.0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,50,RFn,2.0,495.0,TA,TA,Y,0,WD,Normal,50,1958,2001,1.5,1318.0,2624.0,990.0,49,TA_TA,1312,0,1,1,1,0,1,1,0,0.0035732516590096988
2075,20,RL,IR1,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,6,48,15,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,276.0,TA,TA,CBlock,TA,TA,Gd,GLQ,Unf,1081.0,GasA,TA,Y,SBrkr,1081,1081,1.0,1,0,3,1,TA,5,Typ,0,Gd,CarPort,48,Unf,1.0,401.0,TA,TA,Y,0,WD,Normal,48,1960,1993,2.0,1086.0,2162.0,401.0,36,TA_TA,1081,0,1,1,0,1,1,0,0,0.0030596634370219276
2076,20,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,57,57,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Fa,TA,No,LwQ,Unf,876.0,GasA,TA,Y,SBrkr,876,876,0.0,1,0,2,1,TA,5,Typ,1,TA,Detchd,36,Unf,2.0,576.0,TA,TA,Y,0,WD,Abnorml,36,1951,1951,1.0,881.0,1752.0,1152.0,35,Fa_TA,876,0,1,1,1,0,0,0,0,0.0025614754098360654
2077,20,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,49,49,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,Rec,1256.0,GasA,Gd,Y,FuseA,1256,1256,1.0,1,1,3,1,Gd,6,Typ,0,Gd,Attchd,49,RFn,1.0,311.0,TA,TA,Y,0,WD,Normal,49,1959,1959,2.5,1262.0,2512.0,311.0,30,TA_TA,1256,0,1,1,0,0,1,0,0,0.002551020408163265
2078,20,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,46,46,Gable,CompShg,BrkFace,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Rec,1027.0,GasA,TA,Y,SBrkr,1027,1027,0.0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,46,Unf,1.0,299.0,TA,TA,Y,0,WD,Normal,46,1962,1962,1.5,1033.0,2054.0,299.0,25,TA_TA,1027,0,1,1,0,0,0,0,0,0.0025471217524197657
2079,50,RL,Reg,Lvl,Inside,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,60,58,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,768.0,GasA,Ex,Y,SBrkr,819,1320,0.0,2,0,3,1,TA,5,Typ,0,Gd,Detchd,14,Unf,2.0,576.0,TA,TA,Y,0,WD,Normal,14,1948,1950,2.0,773.0,2088.0,1152.0,36,TA_TA,1320,0,1,1,0,1,0,0,0,0.0030785017957927143
2080,45,RL,Reg,Lvl,Corner,NAmes,Feedr,Norm,1Fam,1.5Unf,6,7,54,54,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,936.0,GasA,TA,Y,FuseA,984,984,1.0,1,0,2,1,TA,4,Typ,0,Gd,Detchd,54,Unf,1.0,280.0,TA,TA,Y,0,WD,Normal,54,1954,1954,2.0,940.0,1920.0,280.0,42,TA_TA,984,0,1,1,0,0,0,0,0,0.003069053708439898
2081,50,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,54,54,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,854.0,GasA,Fa,Y,FuseA,854,1278,0.0,1,0,4,1,TA,6,Typ,0,Gd,Attchd,54,Unf,1.0,240.0,TA,TA,Y,0,WD,Normal,54,1954,1954,1.0,860.0,2132.0,240.0,30,TA_TA,1278,0,1,1,0,0,0,0,0,0.003069053708439898
2082,90,RL,Reg,Lvl,Corner,NAmes,Artery,Norm,Duplex,1Story,5,5,47,47,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,Unf,1800.0,GasA,TA,N,SBrkr,1800,1800,0.0,2,0,6,2,TA,10,Typ,0,Gd,Attchd,47,Unf,0.0,0.0,TA,TA,N,0,WD,Abnorml,47,1961,1961,2.0,1810.0,3600.0,0.0,25,TA_TA,1800,0,0,1,0,0,0,0,0,0.0025484199796126403
2083,50,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1.5Fin,5,6,53,41,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,GLQ,Unf,768.0,GasA,Gd,Y,SBrkr,1024,1588,0.0,1,1,3,1,TA,6,Typ,0,Gd,Detchd,53,Unf,2.0,480.0,TA,TA,Y,0,WD,Normal,53,1955,1967,1.5,774.0,2356.0,960.0,30,TA_TA,1588,0,1,1,0,0,0,0,0,0.002556237218813906
2084,20,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,54,54,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,825.0,GasA,TA,Y,FuseA,825,825,0.0,1,0,2,1,TA,4,Typ,0,Gd,Attchd,54,Unf,1.0,350.0,TA,TA,Y,0,WD,Normal,54,1954,1954,1.5,829.0,1650.0,350.0,35,TA_TA,825,0,1,1,0,0,0,0,0,0.0025575447570332483
2085,20,RL,Reg,Lvl,Inside,NAmes,PosN,Norm,1Fam,1Story,5,5,45,45,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1117.0,GasA,Ex,Y,SBrkr,1117,1117,0.0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,45,Unf,1.0,264.0,TA,TA,Y,0,COD,Normal,45,1963,1963,1.0,1123.0,2234.0,264.0,25,TA_TA,1117,0,1,1,0,0,0,0,0,0.0025458248472505093
2086,20,RM,Reg,Bnk,Inside,OldTown,Artery,Norm,1Fam,1Story,6,5,0,0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,GLQ,Unf,192.0,GasA,Gd,N,SBrkr,1133,1133,1.0,1,0,3,1,TA,7,Typ,0,Gd,Detchd,0,Unf,1.0,308.0,TA,TA,Y,0,WD,Abnorml,0,2008,2008,2.0,199.0,1325.0,308.0,30,TA_TA,1133,0,1,1,0,0,1,0,0,0.0029865604778496766
2087,50,RM,Reg,Lvl,Inside,OldTown,Artery,Norm,1Fam,1.5Fin,5,7,60,3,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,780.0,GasA,Ex,Y,SBrkr,948,1323,0.0,1,0,3,1,TA,6,Typ,0,Gd,Detchd,60,Unf,2.0,400.0,TA,TA,Y,0,WD,Normal,60,1948,2005,1.0,786.0,2103.0,800.0,35,TA_TA,1323,0,1,1,0,0,0,0,0,0.002565418163160595
2088,70,RM,Reg,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,5,5,98,5,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,680.0,GasA,Fa,N,SBrkr,680,1360,0.0,1,0,2,1,TA,6,Typ,0,Gd,Attchd,98,Unf,1.0,330.0,Fa,TA,Y,0,WD,Normal,98,1910,2003,1.0,686.0,2040.0,330.0,25,TA_Fa,1360,0,1,1,0,1,1,0,0,0.0026164311878597592
2089,30,RM,Reg,Lvl,Corner,OldTown,Norm,Norm,1Fam,1Story,5,4,68,58,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,Unf,672.0,GasA,TA,Y,SBrkr,672,672,0.0,1,0,2,1,TA,4,Typ,0,Gd,Detchd,58,Unf,1.0,256.0,TA,TA,Y,0,WD,Normal,58,1940,1950,1.0,676.0,1344.0,256.0,20,Fa_TA,672,0,1,1,0,0,0,0,0,0.002575991756826378
2090,75,RM,Reg,Lvl,Inside,OldTown,Norm,Norm,1Fam,2.5Unf,6,7,93,3,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,Unf,728.0,GasA,Gd,Y,SBrkr,728,1456,0.0,1,1,4,1,Gd,7,Typ,0,Gd,Detchd,93,Unf,1.0,308.0,Fa,Fa,N,0,WD,Normal,93,1915,2005,1.5,735.0,2184.0,308.0,42,TA_TA,1456,0,1,1,0,0,0,1,0,0.003131524008350731
2091,190,RM,Reg,Lvl,Inside,OldTown,Norm,Norm,2fmCon,1.5Fin,4,6,98,12,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Stone,TA,TA,No,Unf,Unf,828.0,GasA,Gd,Y,FuseA,828,1594,0.0,2,0,3,2,TA,9,Typ,0,Gd,Attchd,98,Unf,0.0,0.0,TA,TA,N,0,WD,Normal,98,1910,1996,2.0,837.0,2422.0,0.0,24,TA_TA,1486,0,0,1,0,0,1,1,0,0.0020931449502878076
2092,50,RM,Reg,Lvl,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,4,6,68,23,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,Unf,801.0,GasA,Gd,Y,FuseA,1095,1656,0.0,2,0,2,1,TA,8,Mod,0,Gd,Detchd,50,Unf,2.0,440.0,TA,TA,Y,0,WD,Normal,50,1940,1985,2.0,809.0,2457.0,880.0,24,TA_TA,1656,0,1,1,0,1,0,0,0,0.0020607934054611026
2093,50,RM,Reg,Lvl,Corner,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,88,58,Gable,CompShg,WdShing,Wd Shng,None,0.0,Fa,Fa,BrkTil,TA,TA,No,Rec,Unf,936.0,GasA,Gd,N,FuseA,960,1740,0.0,1,0,2,1,Ex,6,Typ,1,Gd,Detchd,88,Unf,1.0,225.0,Fa,Fa,N,0,WD,Normal,88,1920,1950,1.0,942.0,2676.0,225.0,25,TA_TA,1740,0,1,1,1,0,0,1,0,0.0026028110359187923
2094,30,RM,Reg,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,7,6,88,2,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,Unf,931.0,GasA,TA,Y,SBrkr,1027,1027,0.0,1,0,2,1,Gd,5,Typ,1,TA,Attchd,88,Unf,0.0,0.0,TA,TA,N,0,WD,Normal,88,1920,2006,1.5,936.0,1958.0,0.0,42,TA_TA,1027,0,0,1,1,0,1,0,0,0.003643935450286309
2095,190,RM,Reg,Lvl,Inside,OldTown,Norm,Norm,2fmCon,1.5Fin,6,6,68,58,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,884.0,GasA,TA,Y,SBrkr,884,1436,0.0,2,0,3,2,TA,8,Typ,2,Gd,Detchd,68,Unf,2.0,828.0,TA,TA,Y,0,Con,Normal,68,1940,1950,2.0,892.0,2320.0,1656.0,36,TA_TA,1436,0,1,1,1,0,0,1,0,0.0030911901081916537
2096,30,RM,Reg,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,5,6,98,58,Mansard,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Gd,No,Unf,Unf,481.0,GasA,TA,N,FuseA,899,899,0.0,1,0,2,1,TA,5,Typ,0,Gd,Detchd,78,Unf,1.0,200.0,Fa,TA,P,0,WD,Normal,78,1910,1950,1.0,486.0,1380.0,200.0,30,TA_Gd,899,0,1,1,0,0,0,1,0,0.0026164311878597592
2097,50,RM,Reg,Lvl,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,5,9,118,12,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,684.0,GasA,Gd,Y,SBrkr,684,1080,0.0,1,0,3,1,Gd,5,Typ,0,Gd,Attchd,118,Unf,0.0,0.0,TA,TA,N,0,WD,Normal,118,1890,1996,1.0,689.0,1764.0,0.0,45,Fa_TA,1080,0,0,1,0,0,1,1,0,0.0026441036488630354
2098,50,RM,Reg,Lvl,Corner,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,62,58,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,904.0,GasA,Ex,Y,FuseA,904,1499,0.0,1,0,3,1,TA,5,Typ,1,Po,Detchd,49,Unf,3.0,869.0,TA,Gd,Y,0,WD,Normal,49,1946,1950,1.0,909.0,2403.0,2607.0,30,TA_TA,1499,0,1,1,1,0,1,0,0,0.0025680534155110425
2099,20,RM,Reg,Lvl,Corner,OldTown,Norm,Norm,1Fam,1Story,2,5,62,58,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,Unf,407.0,GasA,TA,N,FuseA,407,407,0.0,1,0,1,1,TA,3,Typ,0,Gd,Detchd,59,Unf,1.0,297.0,Fa,TA,Y,0,WD,Abnorml,59,1946,1950,1.0,410.0,814.0,297.0,10,TA_TA,407,0,1,1,0,1,0,1,0,0.001027221366204417
2100,20,RM,Reg,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,3,1,59,16,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,Fa,No,Unf,Unf,448.0,GasA,Gd,Y,SBrkr,1588,1588,0.0,2,0,5,1,TA,6,Maj2,0,Gd,Attchd,59,Unf,0.0,0.0,TA,TA,N,0,WD,Abnorml,59,1949,1992,2.0,454.0,2036.0,0.0,3,Fa_Fa,1588,0,0,1,0,0,0,0,0,0.0015384615384615385
2101,190,RM,Reg,Lvl,Inside,OldTown,Norm,Norm,2fmCon,2Story,5,5,108,2,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,Fa,TA,No,Unf,Unf,797.0,GasA,TA,N,FuseA,830,1627,0.0,2,0,4,2,TA,10,Typ,0,Gd,Detchd,58,Unf,2.0,420.0,Fa,Po,N,0,WD,Normal,58,1900,2006,2.0,807.0,2424.0,840.0,25,Fa_TA,1627,0,1,1,0,1,0,1,0,0.0026301946344029457
2102,75,RM,Reg,Lvl,Corner,OldTown,Artery,Norm,1Fam,2Story,7,8,88,43,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,624.0,GasA,Ex,Y,SBrkr,730,1450,0.0,1,0,3,1,TA,7,Typ,0,Gd,Detchd,73,Unf,1.0,288.0,TA,TA,Y,0,WD,Normal,73,1920,1965,1.0,631.0,2074.0,288.0,56,TA_TA,1450,0,1,1,0,0,1,0,0,0.003643935450286309
2103,50,RM,Reg,Lvl,Corner,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,108,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,346.0,GasA,Ex,Y,SBrkr,709,1017,0.0,1,0,2,1,TA,5,Typ,0,Gd,Detchd,47,Unf,1.0,308.0,TA,TA,N,0,WD,Normal,47,1900,2003,1.0,351.0,1363.0,308.0,35,TA_TA,1017,0,1,1,0,0,0,1,0,0.0026301946344029457
2104,190,RM,Reg,Lvl,Inside,OldTown,Norm,Norm,2fmCon,2Story,5,5,88,48,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,Unf,973.0,GasA,TA,Y,FuseP,1377,2350,0.0,2,0,4,2,TA,10,Typ,0,Gd,2Types,78,Unf,2.0,393.0,TA,TA,Y,0,WD,Normal,78,1920,1960,2.0,983.0,3323.0,786.0,25,TA_TA,2350,0,1,1,0,0,0,1,0,0.0026028110359187923
2105,70,RM,Reg,Lvl,Corner,OldTown,Norm,Norm,1Fam,2Story,5,9,103,3,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,BrkTil,Fa,TA,No,Unf,Unf,572.0,GasA,Ex,Y,SBrkr,884,1540,0.0,1,1,3,1,Gd,7,Typ,0,Gd,Attchd,103,Unf,0.0,0.0,TA,TA,N,0,WD,Normal,103,1905,2005,1.5,579.0,2112.0,0.0,45,Fa_TA,1540,0,0,1,0,1,1,0,0,0.0026232948583420775
2106,70,RM,Reg,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,2,1,88,58,Gable,CompShg,AsbShng,AsbShng,None,0.0,Fa,Fa,BrkTil,Fa,Fa,No,Unf,Unf,723.0,GasA,TA,N,SBrkr,723,1086,0.0,1,0,2,1,TA,5,Maj1,0,Gd,Detchd,88,Unf,2.0,400.0,Fa,Po,N,0,ConLD,Normal,88,1920,1950,1.0,728.0,1809.0,800.0,2,Fa_Fa,1086,0,1,1,0,0,1,1,0,0.001041124414367517
2107,70,RM,Reg,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,7,7,118,9,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,Unf,1313.0,GasW,Gd,Y,SBrkr,1313,2495,0.0,2,0,5,1,TA,10,Typ,1,Gd,Detchd,58,Unf,2.0,342.0,TA,Fa,Y,0,WD,Normal,58,1890,1999,2.0,1323.0,3808.0,684.0,49,TA_TA,2495,0,1,1,1,0,1,0,0,0.0037017451084082496
2108,20,RM,Reg,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,5,6,49,49,Gable,CompShg,MetalSd,MetalSd,BrkFace,164.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,984.0,GasA,Gd,Y,SBrkr,984,984,1.0,1,0,2,1,Fa,5,Typ,0,Gd,Detchd,49,Unf,1.0,308.0,TA,TA,N,0,WD,Normal,49,1959,1959,2.0,989.0,1968.0,308.0,30,TA_TA,984,0,1,1,0,0,0,0,0,0.002551020408163265
2109,20,RM,Reg,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,4,6,50,2,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,869.0,GasA,TA,Y,SBrkr,1093,1093,0.0,1,0,2,1,TA,5,Typ,0,Gd,Detchd,49,Unf,1.0,308.0,TA,TA,Y,0,WD,Normal,49,1958,2006,1.0,874.0,1962.0,308.0,24,TA_TA,1093,0,1,1,0,0,0,0,0,0.002041858090862685
2110,30,RL,IR1,Bnk,Inside,BrkSide,Norm,Norm,1Fam,1Story,5,7,80,25,Gable,CompShg,WdShing,Wd Shng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,LwQ,BLQ,1008.0,GasA,TA,Y,SBrkr,1143,1143,0.0,1,0,2,1,TA,5,Typ,1,Po,Detchd,16,Unf,1.0,288.0,TA,TA,Y,0,WD,Normal,16,1928,1983,1.0,1013.0,2151.0,288.0,35,TA_TA,1143,0,1,1,1,1,0,0,0,0.002592016588906169
2111,50,RM,IR1,Bnk,Corner,BrkSide,RRAn,Artery,1Fam,1.5Fin,7,7,63,58,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,Fa,No,Unf,Unf,672.0,GasA,Gd,Y,SBrkr,1195,1668,0.0,1,1,3,1,Gd,8,Typ,0,Gd,Attchd,63,Unf,1.0,252.0,TA,TA,Y,0,WD,Abnorml,63,1945,1950,1.5,680.0,2340.0,252.0,49,TA_Fa,1668,0,1,1,0,1,0,0,0,0.0035971223021582736
2112,50,RL,Reg,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,73,58,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,Unf,1024.0,GasA,TA,Y,SBrkr,1144,1738,0.0,2,0,3,1,TA,6,Typ,1,Gd,Detchd,58,Unf,1.0,240.0,TA,TA,P,0,WD,Normal,58,1935,1950,2.0,1030.0,2762.0,240.0,25,TA_TA,1738,0,1,1,1,0,1,0,0,0.0025826446280991736
